Store,Dept,Date,Weekly_Sales,IsHoliday
1,16,15/06/2012,32898.46,FALSE
1,16,22/06/2012,36362.45,FALSE
1,16,29/06/2012,37677.82,FALSE
1,16,6/7/12,42679.2,FALSE
1,16,13/07/2012,22880.3,FALSE
1,16,20/07/2012,24017.03,FALSE
1,16,27/07/2012,23838.33,FALSE
1,16,3/8/12,25418.49,FALSE
1,16,10/8/12,21677.85,FALSE
1,16,17/08/2012,20035.26,FALSE
1,16,24/08/2012,18393.12,FALSE
1,16,31/08/2012,16797.62,FALSE
1,16,7/9/12,20473.94,TRUE
1,16,14/09/2012,14646.37,FALSE
1,16,21/09/2012,13415.51,FALSE
1,16,28/09/2012,14734.64,FALSE
1,16,5/10/12,11320.41,FALSE
1,16,12/10/12,10525.66,FALSE
1,16,19/10/2012,9518.43,FALSE
1,16,26/10/2012,9934.63,FALSE
1,17,5/2/10,13223.76,FALSE
1,17,12/2/10,13403.66,TRUE
1,17,19/02/2010,13485.61,FALSE
1,17,26/02/2010,10667.06,FALSE
1,17,5/3/10,12657.65,FALSE
1,17,12/3/10,12793.17,FALSE
1,17,19/03/2010,11097.8,FALSE
1,17,26/03/2010,8900.01,FALSE
1,17,2/4/10,9572.23,FALSE
1,17,9/4/10,8159.34,FALSE
1,17,16/04/2010,7790.67,FALSE
1,17,23/04/2010,8036.98,FALSE
1,17,30/04/2010,8769.42,FALSE
1,17,7/5/10,9970,FALSE
1,17,14/05/2010,10266.86,FALSE
1,17,21/05/2010,9254.13,FALSE
1,17,28/05/2010,8644.05,FALSE
1,17,4/6/10,9212.09,FALSE
1,17,11/6/10,8846.82,FALSE
1,17,18/06/2010,8932.62,FALSE
1,17,25/06/2010,9407.16,FALSE
1,17,2/7/10,9242.3,FALSE
1,17,9/7/10,8324.41,FALSE
1,17,16/07/2010,7492.79,FALSE
1,17,23/07/2010,8914.49,FALSE
1,17,30/07/2010,9384.75,FALSE
1,17,6/8/10,9851.77,FALSE
1,17,13/08/2010,9661.1,FALSE
1,17,20/08/2010,10751.74,FALSE
1,17,27/08/2010,10036.31,FALSE
1,17,3/9/10,10118.25,FALSE
1,17,10/9/10,9408.87,TRUE
1,17,17/09/2010,8794.19,FALSE
1,17,24/09/2010,9687.73,FALSE
1,17,1/10/10,8648.02,FALSE
1,17,8/10/10,10195.94,FALSE
1,17,15/10/2010,8821.23,FALSE
1,17,22/10/2010,7898.35,FALSE
1,17,29/10/2010,8198.62,FALSE
1,17,5/11/10,9250.94,FALSE
1,17,12/11/10,8603.57,FALSE
1,17,19/11/2010,10086.41,FALSE
1,17,26/11/2010,13337.59,TRUE
1,17,3/12/10,11045.34,FALSE
1,17,10/12/10,11917.53,FALSE
1,17,17/12/2010,13487.5,FALSE
1,17,24/12/2010,19842,FALSE
1,17,31/12/2010,10429.16,TRUE
1,17,7/1/11,8582.2,FALSE
1,17,14/01/2011,8503.39,FALSE
1,17,21/01/2011,7658.87,FALSE
1,17,28/01/2011,7724.52,FALSE
1,17,4/2/11,9741.2,FALSE
1,17,11/2/11,11068.7,TRUE
1,17,18/02/2011,12612.94,FALSE
1,17,25/02/2011,11949.83,FALSE
1,17,4/3/11,12994.45,FALSE
1,17,11/3/11,9728.55,FALSE
1,17,18/03/2011,10143.22,FALSE
1,17,25/03/2011,9004.62,FALSE
1,17,1/4/11,9742.29,FALSE
1,17,8/4/11,8618.59,FALSE
1,17,15/04/2011,7921.95,FALSE
1,17,22/04/2011,9084.67,FALSE
1,17,29/04/2011,7795.43,FALSE
1,17,6/5/11,10121.32,FALSE
1,17,13/05/2011,9975.24,FALSE
1,17,20/05/2011,7894.76,FALSE
1,17,27/05/2011,6937.06,FALSE
1,17,3/6/11,5913.51,FALSE
1,17,10/6/11,9670.75,FALSE
1,17,17/06/2011,10592.73,FALSE
1,17,24/06/2011,6301.63,FALSE
1,17,1/7/11,7424.91,FALSE
1,17,8/7/11,8444.58,FALSE
1,17,15/07/2011,7205.38,FALSE
1,17,22/07/2011,7826.08,FALSE
1,17,29/07/2011,7500.48,FALSE
1,17,5/8/11,8100.38,FALSE
1,17,12/8/11,8893.77,FALSE
1,17,19/08/2011,7974.09,FALSE
1,17,26/08/2011,9138.11,FALSE
1,17,2/9/11,7577.4,FALSE
1,17,9/9/11,8209.44,TRUE
1,17,16/09/2011,7208.1,FALSE
1,17,23/09/2011,7063.24,FALSE
1,17,30/09/2011,7348.08,FALSE
1,17,7/10/11,8149.44,FALSE
1,17,14/10/2011,8241.42,FALSE
1,17,21/10/2011,7547.77,FALSE
1,17,28/10/2011,7407.41,FALSE
1,17,4/11/11,7760.73,FALSE
1,17,11/11/11,7316.53,FALSE
1,17,18/11/2011,9558.5,FALSE
1,17,25/11/2011,12329.5,TRUE
1,17,2/12/11,9490.05,FALSE
1,17,9/12/11,10484.57,FALSE
1,17,16/12/2011,11642.24,FALSE
1,17,23/12/2011,18463.27,FALSE
1,17,30/12/2011,10619.45,TRUE
1,17,6/1/12,8086.43,FALSE
1,17,13/01/2012,9454.17,FALSE
1,17,20/01/2012,7968.85,FALSE
1,17,27/01/2012,7237.41,FALSE
1,17,3/2/12,8128.57,FALSE
1,17,10/2/12,10461.07,TRUE
1,17,17/02/2012,11684.73,FALSE
1,17,24/02/2012,9309.63,FALSE
1,17,2/3/12,11187.42,FALSE
1,17,9/3/12,11553.98,FALSE
1,17,16/03/2012,8523.56,FALSE
1,17,23/03/2012,7456.66,FALSE
1,17,30/03/2012,8433.01,FALSE
1,17,6/4/12,8662.4,FALSE
1,17,13/04/2012,6936.35,FALSE
1,17,20/04/2012,8559.84,FALSE
1,17,27/04/2012,7868.25,FALSE
1,17,4/5/12,9064.6,FALSE
1,17,11/5/12,7964.29,FALSE
1,17,18/05/2012,9308.53,FALSE
1,17,25/05/2012,7323.66,FALSE
1,17,1/6/12,7197.38,FALSE
1,17,8/6/12,8589.19,FALSE
1,17,15/06/2012,6676.87,FALSE
1,17,22/06/2012,7468.47,FALSE
1,17,29/06/2012,8240.63,FALSE
1,17,6/7/12,8053.74,FALSE
1,17,13/07/2012,7386.64,FALSE
1,17,20/07/2012,7195.7,FALSE
1,17,27/07/2012,8435.09,FALSE
1,17,3/8/12,7809.58,FALSE
1,17,10/8/12,8441.34,FALSE
1,17,17/08/2012,8710.04,FALSE
1,17,24/08/2012,9523.9,FALSE
1,17,31/08/2012,8158.73,FALSE
1,17,7/9/12,8712.44,TRUE
1,17,14/09/2012,7075.73,FALSE
1,17,21/09/2012,7143.59,FALSE
1,17,28/09/2012,7155.75,FALSE
1,17,5/10/12,9040.52,FALSE
1,17,12/10/12,7908.36,FALSE
1,17,19/10/2012,7640.43,FALSE
1,17,26/10/2012,7640.92,FALSE
1,18,5/2/10,4729.5,FALSE
1,18,12/2/10,19006.5,TRUE
1,18,19/02/2010,17623.72,FALSE
1,18,26/02/2010,545.02,FALSE
1,18,5/3/10,634.61,FALSE
1,18,12/3/10,1275.08,FALSE
1,18,19/03/2010,2303.36,FALSE
1,18,26/03/2010,4037.16,FALSE
1,18,2/4/10,17916.41,FALSE
1,18,9/4/10,8668.06,FALSE
1,18,16/04/2010,584.56,FALSE
1,18,23/04/2010,65.24,FALSE
1,18,14/05/2010,0.5,FALSE
1,18,4/6/10,4.1,FALSE
1,18,11/6/10,0.15,FALSE
1,18,20/08/2010,1,FALSE
1,18,27/08/2010,23,FALSE
1,18,3/9/10,132,FALSE
1,18,10/9/10,246,TRUE
1,18,17/09/2010,1583.71,FALSE
1,18,24/09/2010,3130.76,FALSE
1,18,1/10/10,3389.42,FALSE
1,18,8/10/10,4532.56,FALSE
1,18,15/10/2010,6195.26,FALSE
1,18,22/10/2010,9648.61,FALSE
1,18,29/10/2010,22455.8,FALSE
1,18,5/11/10,12033.61,FALSE
1,18,12/11/10,8943.59,FALSE
1,18,19/11/2010,15020.49,FALSE
1,18,26/11/2010,33967.24,TRUE
1,18,3/12/10,53845.12,FALSE
1,18,10/12/10,47266.75,FALSE
1,18,17/12/2010,35120.62,FALSE
1,18,24/12/2010,22403.61,FALSE
1,18,31/12/2010,20783.04,TRUE
1,18,7/1/11,5180.76,FALSE
1,18,14/01/2011,875.4,FALSE
1,18,21/01/2011,1579.21,FALSE
1,18,28/01/2011,1964.42,FALSE
1,18,4/2/11,3809.75,FALSE
1,18,11/2/11,14587.89,TRUE
1,18,18/02/2011,22185.08,FALSE
1,18,25/02/2011,957.7,FALSE
1,18,4/3/11,2.75,FALSE
1,18,11/3/11,3.1,FALSE
1,18,18/03/2011,296.03,FALSE
1,18,25/03/2011,701.98,FALSE
1,18,1/4/11,1550.18,FALSE
1,18,8/4/11,2133.87,FALSE
1,18,15/04/2011,4304,FALSE
1,18,22/04/2011,13367.64,FALSE
1,18,29/04/2011,7988.42,FALSE
1,18,6/5/11,682.48,FALSE
1,18,13/05/2011,227.24,FALSE
1,18,20/05/2011,1.8,FALSE
1,18,27/05/2011,0.35,FALSE
1,18,10/6/11,1,FALSE
1,18,17/06/2011,2,FALSE
1,18,1/7/11,0.5,FALSE
1,18,15/07/2011,0.3,FALSE
1,18,26/08/2011,4.97,FALSE
1,18,2/9/11,83.64,FALSE
1,18,9/9/11,149.24,TRUE
1,18,16/09/2011,868.86,FALSE
1,18,23/09/2011,2540.81,FALSE
1,18,30/09/2011,3279.04,FALSE
1,18,7/10/11,4959.46,FALSE
1,18,14/10/2011,5758.87,FALSE
1,18,21/10/2011,7304.78,FALSE
1,18,28/10/2011,16545.45,FALSE
1,18,4/11/11,14133.85,FALSE
1,18,11/11/11,10170.41,FALSE
1,18,18/11/2011,14159.67,FALSE
1,18,25/11/2011,30543.19,TRUE
1,18,2/12/11,47731.67,FALSE
1,18,9/12/11,41114.36,FALSE
1,18,16/12/2011,33932.27,FALSE
1,18,23/12/2011,22602.34,FALSE
1,18,30/12/2011,21444.65,TRUE
1,18,6/1/12,7018.32,FALSE
1,18,13/01/2012,1700.85,FALSE
1,18,20/01/2012,1468.65,FALSE
1,18,27/01/2012,1842.47,FALSE
1,18,3/2/12,3558.71,FALSE
1,18,10/2/12,12687.47,TRUE
1,18,17/02/2012,26992.11,FALSE
1,18,24/02/2012,1973.92,FALSE
1,18,2/3/12,1316.04,FALSE
1,18,9/3/12,1126.04,FALSE
1,18,16/03/2012,1630.41,FALSE
1,18,23/03/2012,2280.34,FALSE
1,18,30/03/2012,3667.66,FALSE
1,18,6/4/12,14283.73,FALSE
1,18,13/04/2012,5136.25,FALSE
1,18,20/04/2012,61.56,FALSE
1,18,27/04/2012,4.68,FALSE
1,18,4/5/12,-1.27,FALSE
1,18,11/5/12,4.58,FALSE
1,18,25/05/2012,1.97,FALSE
1,18,1/6/12,0.2,FALSE
1,18,8/6/12,4.97,FALSE
1,18,20/07/2012,2.91,FALSE
1,18,17/08/2012,9.97,FALSE
1,18,24/08/2012,4.97,FALSE
1,18,31/08/2012,4.97,FALSE
1,18,7/9/12,4.97,TRUE
1,18,14/09/2012,649.09,FALSE
1,18,21/09/2012,3361,FALSE
1,18,28/09/2012,4867.7,FALSE
1,18,5/10/12,7291.46,FALSE
1,18,12/10/12,8171.79,FALSE
1,18,19/10/2012,10569.09,FALSE
1,18,26/10/2012,17934.28,FALSE
1,19,5/2/10,1947.05,FALSE
1,19,12/2/10,1490.79,TRUE
1,19,19/02/2010,1722.17,FALSE
1,19,26/02/2010,1655.32,FALSE
1,19,5/3/10,1556.65,FALSE
1,19,12/3/10,1742.14,FALSE
1,19,19/03/2010,1881.91,FALSE
1,19,26/03/2010,2153.61,FALSE
1,19,2/4/10,1514.32,FALSE
1,19,9/4/10,1880.64,FALSE
1,19,16/04/2010,1483.5,FALSE
1,19,23/04/2010,1577.25,FALSE
1,19,30/04/2010,1384.69,FALSE
1,19,7/5/10,1616.77,FALSE
1,19,14/05/2010,1274.19,FALSE
1,19,21/05/2010,1448.08,FALSE
1,19,28/05/2010,1183.27,FALSE
1,19,4/6/10,1106.84,FALSE
1,19,11/6/10,1377.39,FALSE
1,19,18/06/2010,1452.82,FALSE
1,19,25/06/2010,1402.04,FALSE
1,19,2/7/10,1537.76,FALSE
1,19,9/7/10,1297.98,FALSE
1,19,16/07/2010,1382.72,FALSE
1,19,23/07/2010,1563.01,FALSE
1,19,30/07/2010,1224.69,FALSE
1,19,6/8/10,2169.9,FALSE
1,19,13/08/2010,1814.38,FALSE
1,19,20/08/2010,1797.85,FALSE
1,19,27/08/2010,1008.45,FALSE
1,19,3/9/10,1460.74,FALSE
1,19,10/9/10,1772.53,TRUE
1,19,17/09/2010,1933.16,FALSE
1,19,24/09/2010,1644.9,FALSE
1,19,1/10/10,1583.2,FALSE
1,19,8/10/10,1926.42,FALSE
1,19,15/10/2010,1905.88,FALSE
1,19,22/10/2010,1838.86,FALSE
1,19,29/10/2010,2600.99,FALSE
1,19,5/11/10,1344.66,FALSE
1,19,12/11/10,1769.86,FALSE
1,19,19/11/2010,1736.17,FALSE
1,19,26/11/2010,1114.47,TRUE
1,19,3/12/10,1616.77,FALSE
1,19,10/12/10,1576.73,FALSE
1,19,17/12/2010,1724.66,FALSE
1,19,24/12/2010,1342.63,FALSE
1,19,31/12/2010,1234.64,TRUE
1,19,7/1/11,955.71,FALSE
1,19,14/01/2011,922.31,FALSE
1,19,21/01/2011,696.22,FALSE
1,19,28/01/2011,866.7,FALSE
1,19,4/2/11,1273.02,FALSE
1,19,11/2/11,1344.92,TRUE
1,19,18/02/2011,1475.75,FALSE
1,19,25/02/2011,1977.45,FALSE
1,19,4/3/11,1499.48,FALSE
1,19,11/3/11,1572.3,FALSE
1,19,18/03/2011,1493.99,FALSE
1,19,25/03/2011,1233.35,FALSE
1,19,1/4/11,1105.65,FALSE
1,19,8/4/11,1875.03,FALSE
1,19,15/04/2011,953.55,FALSE
1,19,22/04/2011,1362.85,FALSE
1,19,29/04/2011,1179.32,FALSE
1,19,6/5/11,1217.44,FALSE
1,19,13/05/2011,1018.54,FALSE
1,19,20/05/2011,1345.43,FALSE
1,19,27/05/2011,1229.72,FALSE
1,19,3/6/11,869.89,FALSE
1,19,10/6/11,918.08,FALSE
1,19,17/06/2011,489.9,FALSE
1,19,24/06/2011,624.38,FALSE
1,19,1/7/11,750.76,FALSE
1,19,8/7/11,624.94,FALSE
1,19,15/07/2011,1039.1,FALSE
1,19,22/07/2011,689.39,FALSE
1,19,29/07/2011,1327.67,FALSE
1,19,5/8/11,898.44,FALSE
1,19,12/8/11,876.41,FALSE
1,19,19/08/2011,849.58,FALSE
1,19,26/08/2011,698.48,FALSE
1,19,2/9/11,880.55,FALSE
1,19,9/9/11,990.6,TRUE
1,19,16/09/2011,1071.02,FALSE
1,19,23/09/2011,992.99,FALSE
1,19,30/09/2011,1003,FALSE
1,19,7/10/11,984,FALSE
1,19,14/10/2011,1286.47,FALSE
1,19,21/10/2011,911.38,FALSE
1,19,28/10/2011,1061.44,FALSE
1,19,4/11/11,821.45,FALSE
1,19,11/11/11,932.24,FALSE
1,19,18/11/2011,793.08,FALSE
1,19,25/11/2011,831.4,TRUE
1,19,2/12/11,1414.06,FALSE
1,19,9/12/11,1749.04,FALSE
1,19,16/12/2011,1381.01,FALSE
1,19,23/12/2011,1904.53,FALSE
1,19,30/12/2011,878.8,TRUE
1,19,6/1/12,607.22,FALSE
1,19,13/01/2012,758.08,FALSE
1,19,20/01/2012,714.21,FALSE
1,19,27/01/2012,720.98,FALSE
1,19,3/2/12,1175.9,FALSE
1,19,10/2/12,973.9,TRUE
1,19,17/02/2012,762.59,FALSE
1,19,24/02/2012,988.95,FALSE
1,19,2/3/12,761.16,FALSE
1,19,9/3/12,1514.62,FALSE
1,19,16/03/2012,1273.4,FALSE
1,19,23/03/2012,1057.43,FALSE
1,19,30/03/2012,973.05,FALSE
1,19,6/4/12,875.56,FALSE
1,19,13/04/2012,753.73,FALSE
1,19,20/04/2012,1162.5,FALSE
1,19,27/04/2012,524.17,FALSE
1,19,4/5/12,1155.4,FALSE
1,19,11/5/12,1848.79,FALSE
1,19,18/05/2012,1441.88,FALSE
1,19,25/05/2012,1036.21,FALSE
1,19,1/6/12,1406,FALSE
1,19,8/6/12,1242.44,FALSE
1,19,15/06/2012,951.49,FALSE
1,19,22/06/2012,1174.7,FALSE
1,19,29/06/2012,1040.98,FALSE
1,19,6/7/12,1195.29,FALSE
1,19,13/07/2012,1003.66,FALSE
1,19,20/07/2012,955.74,FALSE
1,19,27/07/2012,1016.28,FALSE
1,19,3/8/12,901.62,FALSE
1,19,10/8/12,875.1,FALSE
1,19,17/08/2012,1192.39,FALSE
1,19,24/08/2012,1328.49,FALSE
1,19,31/08/2012,900.06,FALSE
1,19,7/9/12,1225.7,TRUE
1,19,14/09/2012,733.78,FALSE
1,19,21/09/2012,1015.46,FALSE
1,19,28/09/2012,1385.85,FALSE
1,19,5/10/12,1192.58,FALSE
1,19,12/10/12,1415.68,FALSE
1,19,19/10/2012,1247.56,FALSE
1,19,26/10/2012,1640.81,FALSE
1,20,5/2/10,5034.1,FALSE
1,20,12/2/10,3697.7,TRUE
1,20,19/02/2010,4719.89,FALSE
1,20,26/02/2010,4007.94,FALSE
1,20,5/3/10,4215.67,FALSE
1,20,12/3/10,6476.41,FALSE
1,20,19/03/2010,4458.06,FALSE
1,20,26/03/2010,4195.7,FALSE
1,20,2/4/10,3468.69,FALSE
1,20,9/4/10,3010.11,FALSE
1,20,16/04/2010,3284.41,FALSE
1,20,23/04/2010,3008.93,FALSE
1,20,30/04/2010,3957.01,FALSE
1,20,7/5/10,4249.64,FALSE
1,20,14/05/2010,4530.95,FALSE
1,20,21/05/2010,4020.38,FALSE
1,20,28/05/2010,5115.39,FALSE
1,20,4/6/10,7150.79,FALSE
1,20,11/6/10,5151.98,FALSE
1,20,18/06/2010,5596.07,FALSE
1,20,25/06/2010,5084.26,FALSE
1,20,2/7/10,5958.02,FALSE
1,20,9/7/10,5352.73,FALSE
1,20,16/07/2010,5025.69,FALSE
1,20,23/07/2010,4328.35,FALSE
1,20,30/07/2010,4266.71,FALSE
1,20,6/8/10,4764.92,FALSE
1,20,13/08/2010,4133.81,FALSE
1,20,20/08/2010,4297.24,FALSE
1,20,27/08/2010,3607.91,FALSE
1,20,3/9/10,3985.35,FALSE
1,20,10/9/10,2715.5,TRUE
1,20,17/09/2010,3146.58,FALSE
1,20,24/09/2010,3314.39,FALSE
1,20,1/10/10,3859.87,FALSE
1,20,8/10/10,3947.33,FALSE
1,20,15/10/2010,3300.77,FALSE
1,20,22/10/2010,3130.7,FALSE
1,20,29/10/2010,3114.61,FALSE
1,20,5/11/10,2961.74,FALSE
1,20,12/11/10,2717.45,FALSE
1,20,19/11/2010,3276.59,FALSE
1,20,26/11/2010,5994.53,TRUE
1,20,3/12/10,2656.78,FALSE
1,20,10/12/10,2863.79,FALSE
1,20,17/12/2010,3289.02,FALSE
1,20,24/12/2010,3724.99,FALSE
1,20,31/12/2010,3361.51,TRUE
1,20,7/1/11,3218.91,FALSE
1,20,14/01/2011,3082.87,FALSE
1,20,21/01/2011,2464.49,FALSE
1,20,28/01/2011,3071.34,FALSE
1,20,4/2/11,3408.23,FALSE
1,20,11/2/11,3232.53,TRUE
1,20,18/02/2011,4092.92,FALSE
1,20,25/02/2011,4184.4,FALSE
1,20,4/3/11,4237.4,FALSE
1,20,11/3/11,4287.05,FALSE
1,20,18/03/2011,4034.08,FALSE
1,20,25/03/2011,3804.36,FALSE
1,20,1/4/11,3649.35,FALSE
1,20,8/4/11,3195.42,FALSE
1,20,15/04/2011,2767.75,FALSE
1,20,22/04/2011,3570.88,FALSE
1,20,29/04/2011,2804.09,FALSE
1,20,6/5/11,3777.83,FALSE
1,20,13/05/2011,3811.95,FALSE
1,20,20/05/2011,3919.78,FALSE
1,20,27/05/2011,5110.62,FALSE
1,20,3/6/11,5376.07,FALSE
1,20,10/6/11,4933.74,FALSE
1,20,17/06/2011,4492.41,FALSE
1,20,24/06/2011,3696.8,FALSE
1,20,1/7/11,5342.26,FALSE
1,20,8/7/11,4786.95,FALSE
1,20,15/07/2011,3834.98,FALSE
1,20,22/07/2011,4339.86,FALSE
1,20,29/07/2011,3953.8,FALSE
1,20,5/8/11,4499.02,FALSE
1,20,12/8/11,4242.47,FALSE
1,20,19/08/2011,4403.03,FALSE
1,20,26/08/2011,4612.13,FALSE
1,20,2/9/11,4333.53,FALSE
1,20,9/9/11,3991.02,TRUE
1,20,16/09/2011,3427.12,FALSE
1,20,23/09/2011,3571.86,FALSE
1,20,30/09/2011,3560.89,FALSE
1,20,7/10/11,3135,FALSE
1,20,14/10/2011,3516.39,FALSE
1,20,21/10/2011,2638.07,FALSE
1,20,28/10/2011,3180.74,FALSE
1,20,4/11/11,3180.12,FALSE
1,20,11/11/11,3114.01,FALSE
1,20,18/11/2011,2690.25,FALSE
1,20,25/11/2011,5425,TRUE
1,20,2/12/11,3117.17,FALSE
1,20,9/12/11,2944.45,FALSE
1,20,16/12/2011,3619.16,FALSE
1,20,23/12/2011,5524.27,FALSE
1,20,30/12/2011,4009.01,TRUE
1,20,6/1/12,3246.33,FALSE
1,20,13/01/2012,4485.95,FALSE
1,20,20/01/2012,3937.59,FALSE
1,20,27/01/2012,3364.8,FALSE
1,20,3/2/12,4206.91,FALSE
1,20,10/2/12,6051.57,TRUE
1,20,17/02/2012,5569.54,FALSE
1,20,24/02/2012,4455.36,FALSE
1,20,2/3/12,5446.7,FALSE
1,20,9/3/12,7272.2,FALSE
1,20,16/03/2012,5040.41,FALSE
1,20,23/03/2012,3909.02,FALSE
1,20,30/03/2012,5264.6,FALSE
1,20,6/4/12,3868.02,FALSE
1,20,13/04/2012,3449.45,FALSE
1,20,20/04/2012,4246.85,FALSE
1,20,27/04/2012,4844.73,FALSE
1,20,4/5/12,4647.31,FALSE
1,20,11/5/12,4418.12,FALSE
1,20,18/05/2012,5296.28,FALSE
1,20,25/05/2012,4614.33,FALSE
1,20,1/6/12,4353.92,FALSE
1,20,8/6/12,4943.11,FALSE
1,20,15/06/2012,3948.1,FALSE
1,20,22/06/2012,5218.84,FALSE
1,20,29/06/2012,4847.43,FALSE
1,20,6/7/12,5485.86,FALSE
1,20,13/07/2012,3737.06,FALSE
1,20,20/07/2012,4831.71,FALSE
1,20,27/07/2012,3810.16,FALSE
1,20,3/8/12,4708.44,FALSE
1,20,10/8/12,4534.37,FALSE
1,20,17/08/2012,3980.4,FALSE
1,20,24/08/2012,3452.67,FALSE
1,20,31/08/2012,4602.26,FALSE
1,20,7/9/12,4342.34,TRUE
1,20,14/09/2012,3548.56,FALSE
1,20,21/09/2012,3532.28,FALSE
1,20,28/09/2012,3200.54,FALSE
1,20,5/10/12,4184.73,FALSE
1,20,12/10/12,3126.49,FALSE
1,20,19/10/2012,3640.07,FALSE
1,20,26/10/2012,2680.53,FALSE
1,21,5/2/10,8907.63,FALSE
1,21,12/2/10,8735.83,TRUE
1,21,19/02/2010,8949.67,FALSE
1,21,26/02/2010,8592.42,FALSE
1,21,5/3/10,8275.44,FALSE
1,21,12/3/10,7785.3,FALSE
1,21,19/03/2010,7829.35,FALSE
1,21,26/03/2010,7121.77,FALSE
1,21,2/4/10,8432.73,FALSE
1,21,9/4/10,8152.57,FALSE
1,21,16/04/2010,6907.06,FALSE
1,21,23/04/2010,7127.27,FALSE
1,21,30/04/2010,7665.23,FALSE
1,21,7/5/10,8356.06,FALSE
1,21,14/05/2010,7905.15,FALSE
1,21,21/05/2010,7369.84,FALSE
1,21,28/05/2010,8570.69,FALSE
1,21,4/6/10,8326.97,FALSE
1,21,11/6/10,7516.34,FALSE
1,21,18/06/2010,8742.63,FALSE
1,21,25/06/2010,8143.9,FALSE
1,21,2/7/10,8662.48,FALSE
1,21,9/7/10,8739.92,FALSE
1,21,16/07/2010,8403.67,FALSE
1,21,23/07/2010,7070.09,FALSE
1,21,30/07/2010,7305.13,FALSE
1,21,6/8/10,7573.36,FALSE
1,21,13/08/2010,7662.31,FALSE
1,21,20/08/2010,6712.09,FALSE
1,21,27/08/2010,7281.05,FALSE
1,21,3/9/10,8664.27,FALSE
1,21,10/9/10,7966.59,TRUE
1,21,17/09/2010,7477.6,FALSE
1,21,24/09/2010,6974.13,FALSE
1,21,1/10/10,7880.07,FALSE
1,21,8/10/10,7632.01,FALSE
1,21,15/10/2010,7578.99,FALSE
1,21,22/10/2010,7225.88,FALSE
1,21,29/10/2010,7266.9,FALSE
1,21,5/11/10,7608.28,FALSE
1,21,12/11/10,7969.61,FALSE
1,21,19/11/2010,7394.27,FALSE
1,21,26/11/2010,9093.19,TRUE
1,21,3/12/10,8844.39,FALSE
1,21,10/12/10,9160.14,FALSE
1,21,17/12/2010,10135.43,FALSE
1,21,24/12/2010,12446.93,FALSE
1,21,31/12/2010,6349.45,TRUE
1,21,7/1/11,7716.16,FALSE
1,21,14/01/2011,6359.4,FALSE
1,21,21/01/2011,6480.25,FALSE
1,21,28/01/2011,7217.54,FALSE
1,21,4/2/11,7331.93,FALSE
1,21,11/2/11,8058.65,TRUE
1,21,18/02/2011,8478.51,FALSE
1,21,25/02/2011,7274.81,FALSE
1,21,4/3/11,8488.15,FALSE
1,21,11/3/11,7731.5,FALSE
1,21,18/03/2011,7263.97,FALSE
1,21,25/03/2011,6303.72,FALSE
1,21,1/4/11,7161.88,FALSE
1,21,8/4/11,7486.59,FALSE
1,21,15/04/2011,7167.39,FALSE
1,21,22/04/2011,7503.26,FALSE
1,21,29/04/2011,7443.54,FALSE
1,21,6/5/11,8099.62,FALSE
1,21,13/05/2011,7135.34,FALSE
1,21,20/05/2011,5898.29,FALSE
1,21,27/05/2011,6857.5,FALSE
1,21,3/6/11,7490.16,FALSE
1,21,10/6/11,7100.54,FALSE
1,21,17/06/2011,6261.02,FALSE
1,21,24/06/2011,7662.72,FALSE
1,21,1/7/11,6546.71,FALSE
1,21,8/7/11,6943.22,FALSE
1,21,15/07/2011,7118.71,FALSE
1,21,22/07/2011,7550.92,FALSE
1,21,29/07/2011,7825.99,FALSE
1,21,5/8/11,8404.28,FALSE
1,21,12/8/11,7662.32,FALSE
1,21,19/08/2011,7619.8,FALSE
1,21,26/08/2011,7739.79,FALSE
1,21,2/9/11,8384.67,FALSE
1,21,9/9/11,8021.04,TRUE
1,21,16/09/2011,8792.26,FALSE
1,21,23/09/2011,7764.04,FALSE
1,21,30/09/2011,8104,FALSE
1,21,7/10/11,9020.44,FALSE
1,21,14/10/2011,7774.11,FALSE
1,21,21/10/2011,8113.95,FALSE
1,21,28/10/2011,8346.1,FALSE
1,21,4/11/11,8784.77,FALSE
1,21,11/11/11,8742.41,FALSE
1,21,18/11/2011,7820.46,FALSE
1,21,25/11/2011,10158.02,TRUE
1,21,2/12/11,7854.17,FALSE
1,21,9/12/11,9686.83,FALSE
1,21,16/12/2011,10855.44,FALSE
1,21,23/12/2011,13551.98,FALSE
1,21,30/12/2011,7329.41,TRUE
1,21,6/1/12,7154.5,FALSE
1,21,13/01/2012,7090.86,FALSE
1,21,20/01/2012,7062.96,FALSE
1,21,27/01/2012,6843.13,FALSE
1,21,3/2/12,8168.45,FALSE
1,21,10/2/12,8467.27,TRUE
1,21,17/02/2012,9065.08,FALSE
1,21,24/02/2012,8042.3,FALSE
1,21,2/3/12,9722.09,FALSE
1,21,9/3/12,7309.95,FALSE
1,21,16/03/2012,8184.24,FALSE
1,21,23/03/2012,7602.33,FALSE
1,21,30/03/2012,8410.81,FALSE
1,21,6/4/12,10083.36,FALSE
1,21,13/04/2012,7223.96,FALSE
1,21,20/04/2012,6508.01,FALSE
1,21,27/04/2012,7561.57,FALSE
1,21,4/5/12,7873.18,FALSE
1,21,11/5/12,7120.67,FALSE
1,21,18/05/2012,7124.99,FALSE
1,21,25/05/2012,6872.63,FALSE
1,21,1/6/12,7206.04,FALSE
